"date","ALTM_hPa","temp","DEW_C","rh","wd","ws","nsec","lat","lon","altinmeters","nsec.licor","co2_ppm","h2o_ppm","ch4_ppb","ch4_ppm","latitude2","longitude2"
2024-05-31 00:00:00,1013.9,12,9,83,310,4,3926102400,52.42,0.57,10,3926102400,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 01:00:00,1013.9,12,9,80,300,5,3926106000,52.42,0.57,10,3926106000,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 02:00:00,1013.6,12,9,83,300,6,3926109600,52.42,0.57,10,3926109600,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 03:00:00,1013.6,13,10,82,310,6,3926113200,52.42,0.57,10,3926113200,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 04:00:00,1013.6,12,10,83,310,6,3926116800,52.42,0.57,10,3926116800,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 05:00:00,1013.6,12,10,88,310,7,3926120400,52.42,0.57,10,3926120400,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 06:00:00,1014.2,12,11,91,320,5,3926124000,52.42,0.57,10,3926124000,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 07:00:00,1014.9,13,11,90,330,8,3926127600,52.42,0.57,10,3926127600,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 08:00:00,1015.6,13,11,90,340,7,3926131200,52.42,0.57,10,3926131200,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 09:00:00,1016.3,13,12,89,350,7,3926134800,52.42,0.57,10,3926134800,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 10:00:00,1017.3,14,12,89,340,6,3926138400,52.42,0.57,10,3926138400,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 11:00:00,1018,14,12,88,350,9,3926142000,52.42,0.57,10,3926142000,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 12:00:00,1018.6,14,11,84,350,9,3926145600,52.42,0.57,10,3926145600,NA,NA,NA,NA,52.237111,0.144343
2024-05-31 13:00:00,1019.3,14,11,85,350,7,3926149200,52.42,0.57,10,3926149200,529.343981189144,13012.0577874091,2309.41718939563,2.30941718939563,52.237111,0.144343
2024-05-31 14:00:00,1019.7,14,11,81,350,8,3926152800,52.42,0.57,10,3926152800,493.486501647222,12782.9503630556,2288.56087591667,2.28856087591667,52.237111,0.144343
2024-05-31 15:00:00,1020,14,11,81,350,7,3926156400,52.42,0.57,10,3926156400,493.823076091667,12580.5898258333,2248.36137683333,2.24836137683333,52.237111,0.144343
2024-05-31 16:00:00,1020.7,13,10,85,350,6,3926160000,52.42,0.57,10,3926160000,493.929386769444,12465.6037919444,2194.89119644444,2.19489119644444,52.237111,0.144343
2024-05-31 17:00:00,1021,12,10,87,360,8,3926163600,52.42,0.57,10,3926163600,493.831755677778,12405.1416027778,2158.08129136111,2.15808129136111,52.237111,0.144343
2024-05-31 18:00:00,1021.3,13,10,80,350,6,3926167200,52.42,0.57,10,3926167200,494.479408783671,12067.2843324077,2210.5167321855,2.2105167321855,52.237111,0.144343
2024-05-31 19:00:00,1021.7,13,10,81,340,6,3926170800,52.42,0.57,10,3926170800,494.996501133333,11790.3713602778,2238.31759586111,2.23831759586111,52.237111,0.144343
2024-05-31 20:00:00,1022,13,10,82,340,6,3926174400,52.42,0.57,10,3926174400,497.501100333333,11740.5012072222,2400.35174847222,2.40035174847222,52.237111,0.144343
2024-05-31 21:00:00,1022.4,11,9,84,340,4,3926178000,52.42,0.57,10,3926178000,494.010901927778,11484.4468563889,2189.52940313889,2.18952940313889,52.237111,0.144343
2024-05-31 22:00:00,1022.4,11,9,84,330,3,3926181600,52.42,0.57,10,3926181600,494.269249283532,11061.6110713691,2132.99106770342,2.13299106770342,52.237111,0.144343
2024-05-31 23:00:00,1022.4,12,9,84,320,3,3926185200,52.42,0.57,10,3926185200,498.551707952778,10793.3417791667,2049.39538747222,2.04939538747222,52.237111,0.144343
2024-06-01 00:00:00,1022,12,9,81,340,5,3926188800,52.42,0.57,10,3926188800,502.675686238889,10302.4563561111,2033.57084627778,2.03357084627778,52.237111,0.144343
2024-06-01 01:00:00,1022,11,8,82,330,5,3926192400,52.42,0.57,10,3926192400,499.947144322222,10355.8192186111,2035.32190555556,2.03532190555556,52.237111,0.144343
2024-06-01 02:00:00,1022,11,9,83,350,6,3926196000,52.42,0.57,10,3926196000,498.24307275,10503.5123155556,2017.07657291667,2.01707657291667,52.237111,0.144343
2024-06-01 03:00:00,1022.4,11,9,83,340,4,3926199600,52.42,0.57,10,3926199600,498.223776614829,10264.2979811164,2010.00505317967,2.01000505317967,52.237111,0.144343
2024-06-01 04:00:00,1022.4,10,9,88,300,2,3926203200,52.42,0.57,10,3926203200,500.9048404,10143.6160141667,2019.12767255556,2.01912767255556,52.237111,0.144343
2024-06-01 05:00:00,1022.7,12,9,80,340,6,3926206800,52.42,0.57,10,3926206800,500.263896702778,10307.3364847222,2017.76527261111,2.01776527261111,52.237111,0.144343
2024-06-01 06:00:00,1023.4,13,9,75,350,9,3926210400,52.42,0.57,10,3926210400,498.016870452778,10548.2509647222,2018.85693027778,2.01885693027778,52.237111,0.144343
2024-06-01 07:00:00,1023.7,14,9,74,350,8,3926214000,52.42,0.57,10,3926214000,493.080782730556,11157.2962569444,2021.42267969444,2.02142267969444,52.237111,0.144343
2024-06-01 08:00:00,1024.1,14,9,72,350,8,3926217600,52.42,0.57,10,3926217600,489.490874918078,11383.1523807276,2078.16791246876,2.07816791246876,52.237111,0.144343
2024-06-01 09:00:00,1024.4,14,9,74,350,7,3926221200,52.42,0.57,10,3926221200,490.987570486111,11038.9228469444,2214.59533763889,2.21459533763889,52.237111,0.144343
2024-06-01 10:00:00,1024.7,15,9,65,350,7,3926224800,52.42,0.57,10,3926224800,491.930380527778,11133.5555216667,2258.27601108333,2.25827601108333,52.237111,0.144343
2024-06-01 11:00:00,1025.1,15,9,68,340,6,3926228400,52.42,0.57,10,3926228400,491.283943972222,11246.8261919444,2150.74448394444,2.15074448394444,52.237111,0.144343
2024-06-01 12:00:00,1025.1,15,9,66,340,6,3926232000,52.42,0.57,10,3926232000,489.011233287976,10704.6127781172,2175.62944218273,2.17562944218273,52.237111,0.144343
2024-06-01 13:00:00,1025.1,15,9,70,330,6,3926235600,52.42,0.57,10,3926235600,489.702036566667,11168.5363536111,2211.83280827778,2.21183280827778,52.237111,0.144343
2024-06-01 14:00:00,1025.4,15,10,73,340,7,3926239200,52.42,0.57,10,3926239200,486.948897486111,11210.8219716667,2170.70058905556,2.17070058905556,52.237111,0.144343
2024-06-01 15:00:00,1025.7,15,9,67,350,7,3926242800,52.42,0.57,10,3926242800,487.488716247222,11329.2656747222,2185.06013230556,2.18506013230556,52.237111,0.144343
2024-06-01 16:00:00,1026.1,15,10,70,340,6,3926246400,52.42,0.57,10,3926246400,489.119483661111,11212.0754291667,2153.09969138889,2.15309969138889,52.237111,0.144343
2024-06-01 17:00:00,1026.1,14,9,70,340,6,3926250000,52.42,0.57,10,3926250000,491.55873313524,11250.9491046931,2198.18838569842,2.19818838569842,52.237111,0.144343
2024-06-01 18:00:00,1026.4,13,8,69,350,4,3926253600,52.42,0.57,10,3926253600,492.1892599,11176.938795,2295.35902883333,2.29535902883333,52.237111,0.144343
2024-06-01 19:00:00,1026.8,13,8,72,340,3,3926257200,52.42,0.57,10,3926257200,494.922282583333,11325.7962738889,2229.6171325,2.2296171325,52.237111,0.144343
2024-06-01 20:00:00,1027.1,12,9,80,350,3,3926260800,52.42,0.57,10,3926260800,497.429481888889,11188.2220577778,2192.11944327778,2.19211944327778,52.237111,0.144343
2024-06-01 21:00:00,1027.1,11,9,85,340,3,3926264400,52.42,0.57,10,3926264400,500.923684226604,10804.6165970564,2441.34394745904,2.44134394745904,52.237111,0.144343
2024-06-01 22:00:00,1027.1,11,9,89,320,2,3926268000,52.42,0.57,10,3926268000,501.726713883333,11147.1733691667,2638.98778675,2.63898778675,52.237111,0.144343
2024-06-01 23:00:00,1027.1,11,8,86,340,2,3926271600,52.42,0.57,10,3926271600,499.353879711111,10908.7174686111,2085.41558711111,2.08541558711111,52.237111,0.144343
2024-06-02 00:00:00,1026.8,11,8,79,340,2,3926275200,52.42,0.57,10,3926275200,503.193275091667,10695.8815922222,2029.66819608333,2.02966819608333,52.237111,0.144343
2024-06-02 01:00:00,1027.1,11,8,84,310,2,3926278800,52.42,0.57,10,3926278800,505.448206227778,10516.2929175,2048.58944647222,2.04858944647222,52.237111,0.144343
2024-06-02 02:00:00,1027.1,10,8,90,300,3,3926282400,52.42,0.57,10,3926282400,506.346821171897,10531.1410305471,2040.98287322966,2.04098287322966,52.237111,0.144343
2024-06-02 03:00:00,1026.8,9,8,92,310,2,3926286000,52.42,0.57,10,3926286000,505.776335913889,10468.3830952778,2023.08758430556,2.02308758430556,52.237111,0.144343
2024-06-02 04:00:00,1027.1,10,9,91,310,2,3926289600,52.42,0.57,10,3926289600,506.449631063889,10427.3761697222,2023.86232825,2.02386232825,52.237111,0.144343
2024-06-02 05:00:00,1027.1,11,10,89,320,3,3926293200,52.42,0.57,10,3926293200,512.860634558333,10034.0406638056,2086.66033569444,2.08666033569444,52.237111,0.144343
2024-06-02 06:00:00,1027.1,12,9,81,350,4,3926296800,52.42,0.57,10,3926296800,507.943256556512,10432.2872618717,2077.87482413219,2.07787482413219,52.237111,0.144343
2024-06-02 07:00:00,1027.1,14,10,76,340,4,3926300400,52.42,0.57,10,3926300400,499.448256038889,10812.7021944444,2072.30217830556,2.07230217830556,52.237111,0.144343
2024-06-02 08:00:00,1027.1,16,11,70,320,3,3926304000,52.42,0.57,10,3926304000,495.116818169444,11039.7715747222,2082.78475391667,2.08278475391667,52.237111,0.144343
2024-06-02 09:00:00,1026.8,17,10,63,350,3,3926307600,52.42,0.57,10,3926307600,491.643650980556,11128.2722227778,2084.18452233333,2.08418452233333,52.237111,0.144343
2024-06-02 10:00:00,1026.4,18,11,62,320,5,3926311200,52.42,0.57,10,3926311200,488.595901927778,11010.4319725,2076.18134844444,2.07618134844444,52.237111,0.144343
2024-06-02 11:00:00,1026.1,19,11,59,350,3,3926314800,52.42,0.57,10,3926314800,486.456320122188,11480.5089680644,2072.09485587337,2.07209485587337,52.237111,0.144343
2024-06-02 12:00:00,1025.7,18,10,59,330,3,3926318400,52.42,0.57,10,3926318400,484.408268413889,11907.9205436111,2040.13153963889,2.04013153963889,52.237111,0.144343
2024-06-02 13:00:00,1025.1,20,11,55,350,3,3926322000,52.42,0.57,10,3926322000,482.505878727778,11969.5903630556,2042.90368591667,2.04290368591667,52.237111,0.144343
2024-06-02 14:00:00,1024.4,20,11,55,270,2,3926325600,52.42,0.57,10,3926325600,480.729939752778,11835.7452830556,2037.07185022222,2.03707185022222,52.237111,0.144343
2024-06-02 15:00:00,1024.1,21,11,52,300,2,3926329200,52.42,0.57,10,3926329200,479.628814125,11928.5937186111,2033.80126261111,2.03380126261111,52.237111,0.144343
2024-06-02 16:00:00,1023.7,21,10,51,10,2,3926332800,52.42,0.57,10,3926332800,480.166524054429,11869.449430436,2040.16358514302,2.04016358514302,52.237111,0.144343
2024-06-02 17:00:00,1023.4,21,10,50,0,0,3926336400,52.42,0.57,10,3926336400,482.156245311111,11183.0080969444,2038.81536933333,2.03881536933333,52.237111,0.144343
2024-06-02 18:00:00,1023,21,10,51,130,2,3926340000,52.42,0.57,10,3926340000,481.775938280556,10258.9436816111,2012.30301694444,2.01230301694444,52.237111,0.144343
2024-06-02 19:00:00,1022.7,17,12,72,140,4,3926343600,52.42,0.57,10,3926343600,486.143225486111,12407.2131225,2001.52021991667,2.00152021991667,52.237111,0.144343
2024-06-02 20:00:00,1023.7,15,11,78,90,3,3926347200,52.42,0.57,10,3926347200,488.698494129409,13657.67958817,1996.63124856984,1.99663124856984,52.237111,0.144343
2024-06-02 21:00:00,1023.4,14,11,79,130,4,3926350800,52.42,0.57,10,3926350800,491.849725372222,13912.4122991667,2003.53684819444,2.00353684819444,52.237111,0.144343
2024-06-02 22:00:00,1023,14,11,79,150,2,3926354400,52.42,0.57,10,3926354400,494.489011591667,13617.193695,2006.63127625,2.00663127625,52.237111,0.144343
2024-06-02 23:00:00,1022.7,13,10,84,0,0,3926358000,52.42,0.57,10,3926358000,495.404700563889,12953.8129908333,2011.58527047222,2.01158527047222,52.237111,0.144343
2024-06-03 00:00:00,1022.7,11,10,90,0,0,3926361600,52.42,0.57,10,3926361600,498.152775425,12716.984845,2015.95952541667,2.01595952541667,52.237111,0.144343
2024-06-03 01:00:00,1022,11,9,87,0,0,3926365200,52.42,0.57,10,3926365200,503.757173235212,12705.0492457651,2026.65893096362,2.02665893096362,52.237111,0.144343
2024-06-03 02:00:00,1021.7,13,12,91,260,2,3926368800,52.42,0.57,10,3926368800,509.802916488889,12753.5199875,2045.32723908333,2.04532723908333,52.237111,0.144343
2024-06-03 03:00:00,1021.3,13,11,89,260,2,3926372400,52.42,0.57,10,3926372400,515.396617538889,12675.0933169444,2062.3900725,2.0623900725,52.237111,0.144343
2024-06-03 04:00:00,1021,13,11,87,260,3,3926376000,52.42,0.57,10,3926376000,519.391399111111,12790.4817475,2052.53182608333,2.05253182608333,52.237111,0.144343
2024-06-03 05:00:00,1021.3,14,11,86,280,2,3926379600,52.42,0.57,10,3926379600,521.715849305748,12780.9754009997,2061.27758661483,2.06127758661483,52.237111,0.144343
2024-06-03 06:00:00,1021.3,14,11,83,300,3,3926383200,52.42,0.57,10,3926383200,519.624144508333,12865.6438936111,2069.96778572222,2.06996778572222,52.237111,0.144343
2024-06-03 07:00:00,1021,16,12,79,300,3,3926386800,52.42,0.57,10,3926386800,515.637755922222,13101.1970608333,2072.29867733333,2.07229867733333,52.237111,0.144343
2024-06-03 08:00:00,1021,17,13,77,300,3,3926390400,52.42,0.57,10,3926390400,505.555432152778,13342.7441919444,2056.93547747222,2.05693547747222,52.237111,0.144343
2024-06-03 09:00:00,1021,17,12,74,310,3,3926394000,52.42,0.57,10,3926394000,501.372071063889,13467.53228,2047.72061536111,2.04772061536111,52.237111,0.144343
2024-06-03 10:00:00,1020.7,18,12,70,270,4,3926397600,52.42,0.57,10,3926397600,501.123197867259,13607.5948192169,2045.91836589836,2.04591836589836,52.237111,0.144343
2024-06-03 11:00:00,1020.3,19,13,67,250,3,3926401200,52.42,0.57,10,3926401200,497.264895913889,13415.3645866667,2024.16986994444,2.02416986994444,52.237111,0.144343
2024-06-03 12:00:00,1020,20,13,64,250,3,3926404800,52.42,0.57,10,3926404800,492.245759777778,13258.8243044444,2006.91098980556,2.00691098980556,52.237111,0.144343
2024-06-03 13:00:00,1019.3,21,13,63,290,3,3926408400,52.42,0.57,10,3926408400,490.8511467,13056.5204438889,1997.69354591667,1.99769354591667,52.237111,0.144343
2024-06-03 14:00:00,1019,20,13,64,260,4,3926412000,52.42,0.57,10,3926412000,490.350987631214,13300.7103140794,2003.17799019717,2.00317799019717,52.237111,0.144343
2024-06-03 15:00:00,1018.6,19,13,68,270,4,3926415600,52.42,0.57,10,3926415600,488.988130627778,13728.8463294444,2010.46444183333,2.01046444183333,52.237111,0.144343
2024-06-03 16:00:00,1018.3,18,13,70,290,4,3926419200,52.42,0.57,10,3926419200,493.002039827778,13773.6698661111,2023.26166247222,2.02326166247222,52.237111,0.144343
2024-06-03 17:00:00,1018,18,13,72,280,3,3926422800,52.42,0.57,10,3926422800,492.732419119444,13608.0724930556,2021.11513844444,2.02111513844444,52.237111,0.144343
2024-06-03 18:00:00,1018,18,13,73,290,2,3926426400,52.42,0.57,10,3926426400,491.862538677778,13805.0226591667,2009.13508563889,2.00913508563889,52.237111,0.144343
2024-06-03 19:00:00,1017.6,17,13,75,280,2,3926430000,52.42,0.57,10,3926430000,490.028260141627,13992.8834915301,2010.02551096918,2.01002551096918,52.237111,0.144343
2024-06-03 20:00:00,1017.6,17,13,79,270,2,3926433600,52.42,0.57,10,3926433600,492.980517555556,13915.3460333333,2018.00983775,2.01800983775,52.237111,0.144343
2024-06-03 21:00:00,1017.3,14,11,83,260,2,3926437200,52.42,0.57,10,3926437200,496.793005675,13843.7744880556,2021.84364452778,2.02184364452778,52.237111,0.144343
2024-06-03 22:00:00,1016.9,14,11,81,260,2,3926440800,52.42,0.57,10,3926440800,503.856472288889,13933.1637769444,2038.99581908333,2.03899581908333,52.237111,0.144343
2024-06-03 23:00:00,1016.3,14,11,83,0,0,3926444400,52.42,0.57,10,3926444400,504.664625845598,13601.2411718967,2045.82601194113,2.04582601194113,52.237111,0.144343
2024-06-04 00:00:00,1015.6,15,12,84,210,2,3926448000,52.42,0.57,10,3926448000,504.9226299,13427.2076605556,2048.39207275,2.04839207275,52.237111,0.144343
2024-06-04 01:00:00,1014.9,15,12,83,0,0,3926451600,52.42,0.57,10,3926451600,511.011661358333,13502.8159366667,2069.86421161111,2.06986421161111,52.237111,0.144343
2024-06-04 02:00:00,1014.6,14,12,86,230,2,3926455200,52.42,0.57,10,3926455200,518.555158541667,13491.8600111111,2046.73105344444,2.04673105344444,52.237111,0.144343
2024-06-04 03:00:00,1013.9,15,12,83,0,0,3926458800,52.42,0.57,10,3926458800,515.831372988889,13108.9566330556,2025.20720194444,2.02520720194444,52.237111,0.144343
2024-06-04 04:00:00,1013.2,15,12,82,170,2,3926462400,52.42,0.57,10,3926462400,513.831643199111,12880.6015331852,2029.74591416273,2.02974591416273,52.237111,0.144343
2024-06-04 05:00:00,1012.5,15,12,81,150,2,3926466000,52.42,0.57,10,3926466000,517.149228983333,12885.8292480556,2032.89026069444,2.03289026069444,52.237111,0.144343
2024-06-04 06:00:00,1011.9,16,12,75,150,3,3926469600,52.42,0.57,10,3926469600,530.301103472222,13326.9107525,2103.19823938889,2.10319823938889,52.237111,0.144343
2024-06-04 07:00:00,1010.8,18,13,73,170,4,3926473200,52.42,0.57,10,3926473200,523.785443366667,13455.3425094444,2094.98111041667,2.09498111041667,52.237111,0.144343
2024-06-04 08:00:00,20,13,64,160,3,10,3926476800,52.42,0.57,10,3926476800,517.302204504304,14057.9231530131,2095.41442274368,2.09541442274368,52.237111,0.144343
2024-06-04 09:00:00,19,12,64,190,9,10,3926480400,52.42,0.57,10,3926480400,515.060584044444,14971.2741533333,2126.58664294444,2.12658664294444,52.237111,0.144343
2024-06-04 10:00:00,19,12,64,200,7,10,3926484000,52.42,0.57,10,3926484000,492.133046916667,14190.3897397222,2044.87995877778,2.04487995877778,52.237111,0.144343
2024-06-04 11:00:00,18,12,68,270,7,10,3926487600,52.42,0.57,10,3926487600,488.641494886111,13713.0989130556,2017.90592802778,2.01790592802778,52.237111,0.144343
2024-06-04 12:00:00,1007.8,19,12,65,240,8,3926491200,52.42,0.57,10,3926491200,490.056944625,13261.8725311111,2015.39094311111,2.01539094311111,52.237111,0.144343
2024-06-04 13:00:00,1007.1,19,11,63,230,9,3926494800,52.42,0.57,10,3926494800,486.986376092752,12446.2842204943,1993.74488217162,1.99374488217162,52.237111,0.144343
2024-06-04 14:00:00,1007.1,15,12,81,230,7,3926498400,52.42,0.57,10,3926498400,485.560673677778,13724.4603347222,1992.51579194444,1.99251579194444,52.237111,0.144343
2024-06-04 15:00:00,1006.4,17,14,80,210,6,3926502000,52.42,0.57,10,3926502000,484.456095280556,14958.8816283333,2002.70999947222,2.00270999947222,52.237111,0.144343
2024-06-04 16:00:00,1005.8,17,13,77,230,6,3926505600,52.42,0.57,10,3926505600,482.934651541667,14808.5532291667,2013.47700258333,2.01347700258333,52.237111,0.144343
2024-06-04 17:00:00,1005.8,16,12,79,240,8,3926509200,52.42,0.57,10,3926509200,484.294566258333,14178.8571216667,1999.17961441667,1.99917961441667,52.237111,0.144343
2024-06-04 18:00:00,1005.8,14,12,89,220,4,3926512800,52.42,0.57,10,3926512800,487.729833129686,14502.6410355457,1989.01769927798,1.98901769927798,52.237111,0.144343
2024-06-04 19:00:00,1007.1,13,8,74,330,7,3926516400,52.42,0.57,10,3926516400,489.37042205,14997.8478144444,2001.88441280556,2.00188441280556,52.237111,0.144343
2024-06-04 20:00:00,1008.5,12,8,77,300,3,3926520000,52.42,0.57,10,3926520000,492.945917483333,13849.5301788889,2006.19798055556,2.00619798055556,52.237111,0.144343
2024-06-04 21:00:00,1008.5,10,8,87,230,3,3926523600,52.42,0.57,10,3926523600,492.180702633333,11467.4324955556,1993.75186438889,1.99375186438889,52.237111,0.144343
2024-06-04 22:00:00,9,8,89,250,4,10,3926527200,52.42,0.57,10,3926527200,496.510076811997,11873.5769638989,2004.66971338517,2.00466971338517,52.237111,0.144343
2024-06-04 23:00:00,9,7,89,260,4,10,3926530800,52.42,0.57,10,3926530800,500.276681805556,11891.3304752778,2019.57352222222,2.01957352222222,52.237111,0.144343
2024-06-05 00:00:00,1010.2,8,5,83,270,4,3926534400,52.42,0.57,10,3926534400,498.978362902778,10214.1956714167,2014.63976752778,2.01463976752778,52.237111,0.144343
2024-06-05 01:00:00,1010.5,7,5,84,270,3,3926538000,52.42,0.57,10,3926538000,499.674837055556,9512.30080141667,2018.01022802778,2.01801022802778,52.237111,0.144343
2024-06-05 02:00:00,1010.5,7,4,86,270,2,3926541600,52.42,0.57,10,3926541600,503.307282208333,9266.96889705556,2029.99645752778,2.02999645752778,52.237111,0.144343
2024-06-05 03:00:00,5,3,87,240,2,10,3926545200,52.42,0.57,10,3926545200,504.113723401833,8952.78492893641,2031.92399416829,2.03192399416829,52.237111,0.144343
2024-06-05 04:00:00,7,5,87,230,4,10,3926548800,52.42,0.57,10,3926548800,514.807752038889,9023.25099661111,2073.03029833333,2.07303029833333,52.237111,0.144343
2024-06-05 05:00:00,10,7,81,250,5,10,3926552400,52.42,0.57,10,3926552400,513.478702658333,9091.5437555,2094.49170094444,2.09449170094444,52.237111,0.144343
2024-06-05 06:00:00,11,6,72,250,3,10,3926556000,52.42,0.57,10,3926556000,508.414432583333,9199.23350713889,2081.94516388889,2.08194516388889,52.237111,0.144343
2024-06-05 07:00:00,12,7,69,260,5,10,3926559600,52.42,0.57,10,3926559600,502.423570849764,9280.6577782005,2054.53297853374,2.05453297853374,52.237111,0.144343
2024-06-05 08:00:00,12,5,63,260,7,10,3926563200,52.42,0.57,10,3926563200,493.587985130556,9080.90305552778,2023.40880341667,2.02340880341667,52.237111,0.144343
2024-06-05 09:00:00,13,6,65,260,5,10,3926566800,52.42,0.57,10,3926566800,490.133445969444,9113.41000108333,2027.47441891667,2.02747441891667,52.237111,0.144343
2024-06-05 10:00:00,1012.2,15,6,56,240,5,3926570400,52.42,0.57,10,3926570400,489.215733247222,8516.46987619444,2018.11123411111,2.01811123411111,52.237111,0.144343
2024-06-05 11:00:00,1012.5,15,5,52,250,6,3926574000,52.42,0.57,10,3926574000,489.141695233333,8042.48090475,2007.46268511111,2.00746268511111,52.237111,0.144343
2024-06-05 12:00:00,1012.5,16,4,45,250,7,3926577600,52.42,0.57,10,3926577600,489.240196164954,7453.89280127742,2002.08527367398,2.00208527367398,52.237111,0.144343
2024-06-05 13:00:00,1012.5,17,4,44,260,7,3926581200,52.42,0.57,10,3926581200,492.704527230556,7322.59523,2007.45412755556,2.00745412755556,52.237111,0.144343
2024-06-05 14:00:00,1013.2,17,4,43,290,7,3926584800,52.42,0.57,10,3926584800,489.394626922222,7283.01835483333,2007.69603458333,2.00769603458333,52.237111,0.144343
2024-06-05 15:00:00,1012.9,16,4,44,260,5,3926588400,52.42,0.57,10,3926588400,489.746783544444,7145.89559133333,2001.54523347222,2.00154523347222,52.237111,0.144343
2024-06-05 16:00:00,1012.9,16,2,40,280,5,3926592000,52.42,0.57,10,3926592000,489.975340888642,6929.59130274924,1999.07954754235,1.99907954754235,52.237111,0.144343
2024-06-05 17:00:00,1013.6,15,4,48,270,4,3926595600,52.42,0.57,10,3926595600,489.59021665,7146.27153188889,2001.56768525,2.00156768525,52.237111,0.144343
2024-06-05 18:00:00,NA,NA,NA,NA,NA,NA,3926599200,NA,NA,NA,3926599200,487.579916063889,7016.80631061111,2000.62094883333,2.00062094883333,52.237111,0.144343
2024-06-05 19:00:00,NA,NA,NA,NA,NA,NA,3926602800,NA,NA,NA,3926602800,486.46965855,7457.698961,2001.76085972222,2.00176085972222,52.237111,0.144343
2024-06-05 20:00:00,1014.2,11,4,64,0,0,3926606400,52.42,0.57,10,3926606400,490.202693416667,7713.72325088889,2011.69920377778,2.01169920377778,52.237111,0.144343
2024-06-05 21:00:00,NA,NA,NA,NA,NA,NA,3926610000,NA,NA,NA,3926610000,494.589355359622,7908.82427064704,2033.08606923077,2.03308606923077,52.237111,0.144343
2024-06-05 22:00:00,1014.6,10,5,72,0,0,3926613600,52.42,0.57,10,3926613600,496.995175597222,7556.43154163889,2040.73111861111,2.04073111861111,52.237111,0.144343
2024-06-05 23:00:00,1014.6,10,5,71,0,0,3926617200,52.42,0.57,10,3926617200,506.812681766667,7925.35042016667,2033.00039994444,2.03300039994444,52.237111,0.144343
2024-06-06 00:00:00,1014.6,9,5,74,0,0,3926620800,52.42,0.57,10,3926620800,508.197148947222,7615.78344791667,2032.126177,2.032126177,52.237111,0.144343
2024-06-06 01:00:00,1014.6,10,4,69,0,0,3926624400,52.42,0.57,10,3926624400,506.475739019717,7389.41506384338,2038.30165551236,2.03830165551236,52.237111,0.144343
2024-06-06 02:00:00,1014.2,10,4,69,0,0,3926628000,52.42,0.57,10,3926628000,520.908559313889,7978.65526213889,2064.98967941667,2.06498967941667,52.237111,0.144343
2024-06-06 03:00:00,1014.2,10,5,68,190,2,3926631600,52.42,0.57,10,3926631600,524.689353108333,8405.837175,2091.09635380556,2.09109635380556,52.237111,0.144343
2024-06-06 04:00:00,1014.6,10,5,71,200,2,3926635200,52.42,0.57,10,3926635200,525.572660338889,8864.67315891667,2101.46074402778,2.10146074402778,52.237111,0.144343
2024-06-06 05:00:00,1014.9,12,7,72,220,4,3926638800,52.42,0.57,10,3926638800,528.191681883333,9121.94147441667,2117.00327752778,2.11700327752778,52.237111,0.144343
2024-06-06 06:00:00,1015.6,12,8,73,230,4,3926642400,52.42,0.57,10,3926642400,522.868457509025,9392.60741918911,2109.59312149403,2.10959312149403,52.237111,0.144343
2024-06-06 07:00:00,1015.9,14,9,70,250,4,3926646000,52.42,0.57,10,3926646000,510.358842236111,9730.86770122222,2085.58608469444,2.08558608469444,52.237111,0.144343
2024-06-06 08:00:00,1015.9,12,6,64,250,3,3926649600,52.42,0.57,10,3926649600,501.487566944444,9786.51787302778,2062.17556977778,2.06217556977778,52.237111,0.144343
2024-06-06 09:00:00,1015.9,14,6,57,230,3,3926653200,52.42,0.57,10,3926653200,501.868325819444,9713.42810986111,2065.06124016667,2.06506124016667,52.237111,0.144343
2024-06-06 10:00:00,1016.3,16,7,57,250,4,3926656800,52.42,0.57,10,3926656800,495.295736383333,9196.39155619445,2045.64406127778,2.04564406127778,52.237111,0.144343
2024-06-06 11:00:00,1016.3,16,7,56,200,3,3926660400,52.42,0.57,10,3926660400,490.664853168564,8764.61201310747,2030.00913987781,2.03000913987781,52.237111,0.144343
2024-06-06 12:00:00,1016.3,17,6,51,270,4,3926664000,52.42,0.57,10,3926664000,491.853642602778,9190.781301,2024.27362344444,2.02427362344444,52.237111,0.144343
2024-06-06 13:00:00,1016.3,17,6,48,260,4,3926667600,52.42,0.57,10,3926667600,492.747577040533,8992.31327695725,2031.2266671849,2.0312266671849,52.237111,0.144343
2024-06-06 14:00:00,1016.3,17,5,43,280,3,3926671200,52.42,0.57,10,3926671200,490.110166588889,8677.68698572222,2020.25945519444,2.02025945519444,52.237111,0.144343
2024-06-06 15:00:00,1016.3,18,5,43,290,5,3926674800,52.42,0.57,10,3926674800,488.943607933907,8027.55139036379,2008.62278861427,2.00862278861427,52.237111,0.144343
